#{"t_start": 1734366088.8657176, "env_id": "Blackjack-v1"}
r,l,t
1.0,2,120.671075
-1.0,1,120.672346
1.0,3,120.68056
-1.0,1,120.682192
1.0,1,120.686859
0.0,1,120.68848
1.0,1,120.690189
-1.0,2,120.696487
-1.0,1,120.698212
-1.0,1,120.699828
-1.0,2,120.706647
1.0,2,120.710385
-1.0,3,120.718723
-1.0,2,120.722398
1.0,2,120.734659
0.0,2,120.739542
1.0,1,120.745447
-1.0,1,120.74723
-1.0,1,120.749104
1.0,1,120.751223
1.0,1,120.755596
1.0,2,120.759061
-1.0,2,120.764975
1.0,1,120.766459
1.0,2,120.77016
1.0,3,120.778609
-1.0,1,120.780347
-1.0,3,120.788357
-1.0,1,120.790496
1.0,1,120.79489
-1.0,2,120.798065
1.0,2,120.804342
-1.0,1,120.806154
0.0,1,120.807817
1.0,1,120.809431
1.0,1,120.814071
-1.0,1,120.815951
-1.0,1,120.817591
1.0,1,120.81929
-1.0,2,120.825688
-1.0,1,120.827438
1.0,1,120.829132
-1.0,2,120.841579
-1.0,2,120.84583
1.0,1,120.850668
0.0,2,120.854339
1.0,2,120.860198
-1.0,2,120.863461
-1.0,1,120.865024
-1.0,2,120.871215
-1.0,2,120.875305
1.0,1,120.87953
1.0,2,120.882604
0.0,3,120.890163
1.0,3,120.898189
-1.0,2,120.901529
0.0,2,120.90816
-1.0,1,120.909765
1.0,1,120.911541
-1.0,2,120.917447
1.0,1,120.91917
1.0,2,120.922667
0.0,3,120.931273
1.0,2,120.937874
1.0,1,120.94187
-1.0,3,120.952438
-1.0,2,120.95701
-1.0,2,120.963598
-1.0,2,120.967175
-1.0,1,120.968795
1.0,2,120.975285
-1.0,3,120.983231
-1.0,1,120.985503
-1.0,1,120.987263
-1.0,3,120.995608
-1.0,1,120.997121
-1.0,1,120.998779
1.0,1,121.003603
-1.0,2,121.006758
-1.0,1,121.008313
1.0,1,121.013031
-1.0,3,121.017902
-1.0,1,121.02371
1.0,1,121.025848
-1.0,1,121.027829
1.0,2,121.035259
0.0,1,121.037146
1.0,1,121.038749
1.0,2,121.053416
0.0,1,121.056002
-1.0,3,121.067808
-1.0,1,121.069561
0.0,2,121.07302
1.0,1,121.077855
-1.0,3,121.08306
-1.0,4,121.093135
0.0,1,121.098315
1.0,1,121.100333
1.0,1,121.102224
0.0,2,121.108564
1.0,2,121.111911
-1.0,3,121.120225
-1.0,2,121.124523
1.0,1,121.129299
1.0,1,121.130992
1.0,1,121.132606
1.0,2,121.139051
1.0,1,121.14076
-1.0,1,121.142502
-1.0,1,121.144228
1.0,1,121.1515
1.0,2,121.155386
1.0,1,121.157205
-1.0,1,121.161884
1.0,1,121.163857
0.0,1,121.165654
1.0,2,121.171992
1.0,2,121.175437
-1.0,2,121.181964
1.0,1,121.184111
1.0,2,121.188051
-1.0,2,121.194397
1.0,1,121.196524
-1.0,2,121.203277
-1.0,2,121.207597
-1.0,2,121.214053
1.0,1,121.215863
-1.0,1,121.217146
-1.0,2,121.222975
1.0,1,121.224548
-1.0,2,121.227839
-1.0,4,121.237612
1.0,2,121.248147
-1.0,1,121.249687
-1.0,1,121.257268
1.0,1,121.263195
-1.0,1,121.265355
1.0,2,121.269356
0.0,1,121.273948
1.0,2,121.27747
-1.0,2,121.283112
-1.0,1,121.284899
-1.0,1,121.286547
-1.0,3,121.295638
-1.0,2,121.299381
-1.0,1,121.304037
-1.0,2,121.307195
-1.0,1,121.308821
-1.0,1,121.31297
1.0,3,121.318299
-1.0,1,121.322727
-1.0,1,121.324525
1.0,1,121.326056
-1.0,2,121.332355
1.0,2,121.335969
1.0,2,121.342712
-1.0,1,121.344359
1.0,3,121.352505
-1.0,2,121.361836
-1.0,2,121.369261
-1.0,1,121.371304
-1.0,2,121.375308
1.0,2,121.387444
-1.0,1,121.388989
1.0,2,121.396933
-1.0,3,121.402085
-1.0,2,121.410182
-1.0,3,121.418022
1.0,1,121.419764
-1.0,2,121.423213
1.0,2,121.429563
-1.0,2,121.432573
-1.0,3,121.440452
-1.0,1,121.442064
0.0,1,121.446801
-1.0,2,121.450643
-1.0,2,121.456687
1.0,3,121.462364
-1.0,1,121.472069
1.0,2,121.476119
0.0,2,121.483233
1.0,2,121.487014
-1.0,1,121.488805
-1.0,1,121.493472
-1.0,1,121.49526
-1.0,1,121.497036
0.0,2,121.503017
-1.0,1,121.504631
1.0,2,121.507828
0.0,2,121.518619
-1.0,2,121.521792
1.0,1,121.526267
-1.0,1,121.529298
1.0,2,121.534872
-1.0,2,121.543436
1.0,2,121.547097
1.0,1,121.551871
-1.0,1,121.553518
1.0,1,121.555487
-1.0,2,121.561566
-1.0,1,121.563203
-1.0,1,121.564865
1.0,1,121.566584
-1.0,1,121.57601
1.0,2,121.580116
-1.0,1,121.581865
-1.0,1,121.588857
1.0,1,121.591234
-1.0,1,121.592706
1.0,1,121.594578
1.0,2,121.601276
1.0,3,121.609413
1.0,1,121.611125
-1.0,1,121.612843
-1.0,2,121.618874
1.0,2,121.621987
0.0,2,121.62794
-1.0,2,121.630689
-1.0,1,121.632273
1.0,2,121.638976
1.0,1,121.640573
1.0,1,121.642152
1.0,1,121.646745
-1.0,1,121.648572
1.0,1,121.650238
1.0,1,121.651899
1.0,1,121.656451
1.0,3,121.661727
0.0,2,121.668067
1.0,1,121.669942
-1.0,1,121.671497
-1.0,1,121.681962
0.0,1,121.683981
1.0,1,121.685957
1.0,1,121.687994
-1.0,1,121.69265
1.0,1,121.694221
1.0,1,121.695976
1.0,1,121.697623
-1.0,1,121.702168
-1.0,1,121.703789
-1.0,1,121.705681
1.0,3,121.713429
-1.0,2,121.717141
-1.0,1,121.722402
1.0,1,121.723988
0.0,1,121.726043
-1.0,2,121.732419
1.0,2,121.736046
-1.0,2,121.743917
1.0,1,121.745714
1.0,3,121.753851
-1.0,2,121.75716
1.0,1,121.75878
1.0,1,121.763118
1.0,2,121.766199
-1.0,2,121.772292
-1.0,1,121.774105
-1.0,1,121.775915
0.0,2,121.791703
-1.0,1,121.793683
-1.0,1,121.795537
-1.0,1,121.797391
1.0,2,121.803925
-1.0,1,121.805514
1.0,1,121.807817
-1.0,1,121.812429
-1.0,4,121.822365
1.0,2,121.827593
-1.0,1,121.829431
-1.0,2,121.835637
1.0,2,121.838594
-1.0,3,121.846096
-1.0,2,121.85209
1.0,4,121.861715
0.0,2,121.865135
-1.0,1,121.868911
-1.0,1,121.87631
-1.0,2,121.881156
-1.0,1,121.8835
-1.0,2,121.898717
0.0,1,121.901477
1.0,1,121.903572
-1.0,2,121.91028
-1.0,1,121.912014
1.0,1,121.914103
-1.0,1,121.918917
1.0,1,121.920718
1.0,1,121.922767
1.0,1,121.924837
1.0,3,121.932993
1.0,1,121.934751
-1.0,2,121.941489
-1.0,1,121.943196
-1.0,1,121.944805
1.0,1,121.949335
-1.0,2,121.952408
-1.0,1,121.953984
1.0,1,121.95887
1.0,2,121.96282
1.0,1,121.964633
0.0,2,121.971177
1.0,1,121.973111
1.0,2,121.979477
-1.0,1,121.981876
-1.0,3,121.989499
1.0,2,121.997921
-1.0,1,121.999819
1.0,3,122.009872
1.0,3,122.018372
-1.0,3,122.026514
1.0,1,122.027813
1.0,1,122.029511
-1.0,1,122.03124
0.0,3,122.03937
-1.0,3,122.04795
-1.0,1,122.049512
1.0,3,122.057319
-1.0,1,122.058957
-1.0,2,122.065179
1.0,3,122.069871
-1.0,2,122.077762
-1.0,2,122.081112
1.0,1,122.085575
-1.0,1,122.08746
1.0,2,122.090917
1.0,1,122.095685
1.0,2,122.105325
-1.0,1,122.107479
1.0,2,122.114558
-1.0,1,122.116151
-1.0,1,122.117949
1.0,1,122.122781
1.0,1,122.124568
-1.0,3,122.133154
-1.0,1,122.134936
1.0,1,122.136681
0.0,1,122.138382
1.0,3,122.147269
-1.0,1,122.150297
-1.0,1,122.155777
-1.0,1,122.156991
1.0,2,122.160874
1.0,2,122.167315
-1.0,1,122.168993
-1.0,1,122.170728
0.0,2,122.17725
-1.0,2,122.180401
1.0,2,122.187135
-1.0,1,122.189096
-1.0,2,122.195732
-1.0,1,122.197597
-1.0,2,122.201397
1.0,1,122.212675
-1.0,1,122.214804
1.0,2,122.219067
-1.0,4,122.229092
1.0,2,122.235866
-1.0,2,122.239576
1.0,1,122.244167
-1.0,1,122.245813
-1.0,4,122.255326
-1.0,1,122.256903
-1.0,2,122.265382
1.0,2,122.268876
-1.0,2,122.275219
1.0,2,122.278595
1.0,2,122.285229
1.0,1,122.287051
0.0,1,122.289365
0.0,1,122.291523
-1.0,1,122.297379
1.0,1,122.299188
1.0,1,122.300949
1.0,1,122.302556
1.0,1,122.306976
-1.0,2,122.314725
-1.0,1,122.316498
-1.0,2,122.323389
1.0,2,122.326664
1.0,3,122.334333
-1.0,1,122.336123
-1.0,3,122.343993
1.0,2,122.349818
1.0,1,122.351659
-1.0,1,122.353265
-1.0,1,122.354971
0.0,2,122.361618
-1.0,1,122.363338
1.0,3,122.372009
-1.0,1,122.373922
-1.0,1,122.375856
-1.0,4,122.385752
1.0,1,122.39046
1.0,4,122.401413
1.0,1,122.403221
-1.0,2,122.406701
-1.0,2,122.413085
1.0,2,122.422582
0.0,2,122.429699
0.0,2,122.433291
-1.0,2,122.446198
-1.0,2,122.450021
-1.0,2,122.45699
1.0,3,122.46559
1.0,1,122.467292
0.0,2,122.470456
1.0,2,122.476878
1.0,2,122.48091
-1.0,5,122.502151
1.0,2,122.506167
1.0,1,122.509808
1.0,3,122.518482
1.0,2,122.535884
-1.0,1,122.537578
1.0,1,122.539309
-1.0,2,122.545757
-1.0,1,122.547268
1.0,3,122.554118
1.0,2,122.5624
1.0,2,122.571732
1.0,2,122.575848
1.0,2,122.582524
1.0,1,122.584432
-1.0,1,122.586027
0.0,1,122.587486
-1.0,2,122.594576
-1.0,1,122.597281
1.0,2,122.604232
1.0,1,122.606166
-1.0,1,122.60794
1.0,1,122.609716
0.0,1,122.614227
-1.0,1,122.615815
-1.0,1,122.617658
-1.0,3,122.633895
-1.0,1,122.636261
-1.0,2,122.644773
-1.0,1,122.646474
-1.0,2,122.650339
1.0,1,122.655268
-1.0,2,122.65915
-1.0,1,122.660909
1.0,1,122.665715
-1.0,2,122.669301
1.0,1,122.670922
-1.0,2,122.676955
-1.0,1,122.678535
-1.0,1,122.680437
1.0,1,122.685394
-1.0,1,122.689932
-1.0,1,122.692896
1.0,3,122.702137
1.0,2,122.705724
-1.0,1,122.71043
-1.0,1,122.712286
1.0,1,122.714025
-1.0,2,122.720183
-1.0,2,122.723477
-1.0,1,122.72511
1.0,1,122.72991
1.0,1,122.732022
-1.0,2,122.738646
1.0,1,122.743897
-1.0,4,122.754174
0.0,3,122.759831
0.0,1,122.764885
-1.0,2,122.768507
1.0,1,122.770259
-1.0,3,122.779411
1.0,3,122.787535
-1.0,1,122.789219
0.0,1,122.791179
0.0,2,122.798112
1.0,2,122.801598
1.0,1,122.806457
1.0,1,122.808051
0.0,1,122.809718
-1.0,2,122.816068
-1.0,1,122.817251
-1.0,1,122.819072
-1.0,2,122.825755
1.0,1,122.827418
1.0,2,122.83095
-1.0,1,122.836019
1.0,1,122.843897
-1.0,1,122.846122
-1.0,2,122.853051
0.0,1,122.854714
-1.0,2,122.859075
-1.0,1,122.864064
-1.0,1,122.865773
1.0,2,122.868679
-1.0,1,122.873401
1.0,4,122.883605
-1.0,3,122.889428
-1.0,1,122.894379
1.0,3,122.899599
-1.0,3,122.907978
1.0,2,122.914425
1.0,2,122.917799
1.0,1,122.919641
1.0,2,122.92603
-1.0,1,122.927693
1.0,1,122.929349
1.0,2,122.935847
1.0,1,122.938306
1.0,1,122.94028
1.0,1,122.950772
1.0,2,122.955285
-1.0,1,122.957488
1.0,1,122.962452
-1.0,1,122.964156
-1.0,1,122.966049
-1.0,2,122.979033
-1.0,1,122.980903
1.0,1,122.982962
-1.0,1,122.985031
0.0,2,122.992069
-1.0,3,123.000741
-1.0,1,123.002775
1.0,2,123.006672
-1.0,1,123.011549
-1.0,2,123.014983
-1.0,2,123.021344
-1.0,1,123.02296
1.0,1,123.024551
-1.0,2,123.030494
1.0,1,123.032924
-1.0,3,123.04164
-1.0,2,123.044977
-1.0,1,123.046468
-1.0,2,123.060461
1.0,2,123.065294
-1.0,1,123.070543
-1.0,2,123.074181
-1.0,2,123.080389
-1.0,1,123.082336
1.0,2,123.085495
-1.0,1,123.090276
1.0,2,123.093647
-1.0,3,123.101996
0.0,3,123.1101
1.0,1,123.111912
0.0,1,123.113715
-1.0,1,123.11533
-1.0,2,123.122384
-1.0,2,123.125813
-1.0,1,123.130587
-1.0,1,123.132338
-1.0,2,123.136191
-1.0,1,123.141484
-1.0,2,123.145478
-1.0,1,123.14731
1.0,2,123.154012
1.0,1,123.160851
-1.0,2,123.16844
1.0,1,123.170308
1.0,4,123.181947
1.0,1,123.184091
-1.0,1,123.185812
-1.0,3,123.194761
-1.0,3,123.203362
1.0,1,123.205347
-1.0,2,123.212532
1.0,1,123.214567
-1.0,1,123.216339
1.0,2,123.223275
-1.0,1,123.224743
-1.0,2,123.228341
0.0,2,123.235495
-1.0,2,123.238227
-1.0,1,123.24302
-1.0,1,123.244987
-1.0,1,123.246721
-1.0,1,123.248452
0.0,1,123.253191
1.0,1,123.255323
0.0,2,123.258807
1.0,2,123.272551
0.0,1,123.275019
1.0,2,123.282027
-1.0,2,123.285697
-1.0,1,123.286934
1.0,2,123.293851
-1.0,1,123.296504
1.0,2,123.303071
-1.0,1,123.305007
0.0,2,123.308556
-1.0,1,123.313354
0.0,1,123.315179
-1.0,2,123.318955
-1.0,1,123.323328
1.0,1,123.32527
-1.0,1,123.326957
1.0,3,123.33474
-1.0,2,123.337796
1.0,2,123.344116
1.0,1,123.345896
1.0,1,123.34767
-1.0,1,123.352396
-1.0,1,123.354113
-1.0,1,123.355415
-1.0,1,123.357005
-1.0,1,123.361508
1.0,2,123.364758
-1.0,2,123.377662
1.0,2,123.381775
1.0,2,123.388418
1.0,2,123.391906
-1.0,1,123.393712
-1.0,1,123.398619
-1.0,2,123.402139
1.0,2,123.409208
1.0,2,123.413112
1.0,2,123.419835
-1.0,2,123.423191
1.0,1,123.425022
1.0,1,123.42956
1.0,1,123.431314
1.0,2,123.434492
1.0,2,123.443104
-1.0,1,123.445075
1.0,2,123.452328
0.0,3,123.457954
-1.0,1,123.46318
-1.0,1,123.465177
-1.0,1,123.467477
1.0,1,123.4698
-1.0,2,123.481578
-1.0,2,123.485679
-1.0,2,123.493053
-1.0,1,123.494995
0.0,2,123.501966
1.0,3,123.507181
1.0,1,123.512123
1.0,1,123.513859
1.0,2,123.517222
0.0,2,123.523899
1.0,1,123.525869
1.0,1,123.527611
1.0,1,123.532659
1.0,1,123.534501
1.0,1,123.535766
-1.0,2,123.542423
-1.0,1,123.543965
0.0,2,123.548102
1.0,4,123.557977
-1.0,2,123.56472
0.0,1,123.566438
0.0,1,123.567983
-1.0,3,123.582018
1.0,2,123.590818
1.0,2,123.595123
-1.0,2,123.601799
-1.0,1,123.603692
-1.0,2,123.607259
1.0,2,123.613686
-1.0,1,123.615352
-1.0,1,123.616965
1.0,3,123.625626
1.0,2,123.631882
-1.0,2,123.635716
0.0,2,123.641823
1.0,2,123.644885
1.0,2,123.651597
-1.0,2,123.65495
-1.0,1,123.6566
0.0,2,123.662887
1.0,3,123.671126
-1.0,1,123.672755
0.0,2,123.676407
-1.0,2,123.688242
-1.0,2,123.692083
1.0,1,123.698058
-1.0,2,123.70191
-1.0,1,123.703861
1.0,2,123.710466
-1.0,1,123.712215
-1.0,2,123.718822
1.0,3,123.724732
1.0,1,123.729733
-1.0,1,123.731283
1.0,2,123.734784
1.0,3,123.742121
1.0,1,123.743953
1.0,3,123.752541
1.0,1,123.754258
0.0,1,123.759076
1.0,4,123.769068
-1.0,2,123.772424
1.0,1,123.774142
0.0,1,123.778812
-1.0,1,123.78029
-1.0,1,123.781925
-1.0,1,123.783804
1.0,1,123.793496
-1.0,2,123.798568
-1.0,1,123.801233
1.0,1,123.806812
-1.0,1,123.808643
-1.0,2,123.812211
-1.0,1,123.816953
-1.0,1,123.818741
0.0,1,123.82058
1.0,2,123.826785
-1.0,1,123.828426
-1.0,2,123.831847
-1.0,1,123.836518
1.0,1,123.838211
1.0,2,123.841773
-1.0,2,123.848305
1.0,1,123.850078
-1.0,2,123.861419
0.0,4,123.871083
-1.0,2,123.874379
-1.0,2,123.880295
0.0,1,123.881542
0.0,2,123.889013
1.0,4,123.909056
1.0,2,123.916067
1.0,2,123.919511
1.0,1,123.924159
1.0,3,123.929234
1.0,2,123.935198
0.0,3,123.943351
1.0,2,123.94689
0.0,1,123.948651
1.0,1,123.953326
-1.0,1,123.955349
1.0,1,123.95711
1.0,2,123.962791
1.0,2,123.966309
-1.0,1,123.967887
-1.0,1,123.972489
1.0,2,123.976568
1.0,1,123.978618
1.0,2,123.985145
1.0,1,123.987047
-1.0,3,123.994482
-1.0,4,124.01149
-1.0,2,124.015937
-1.0,1,124.020879
1.0,2,124.024772
-1.0,2,124.031534
0.0,2,124.034969
-1.0,5,124.0459
0.0,1,124.050348
-1.0,2,124.053899
1.0,2,124.06015
1.0,1,124.062517
1.0,2,124.066112
1.0,1,124.070695
1.0,1,124.072266
-1.0,3,124.080595
1.0,1,124.08249
-1.0,1,124.084206
1.0,3,124.091629
1.0,1,124.093163
-1.0,2,124.099113
-1.0,1,124.10089
1.0,1,124.102468
-1.0,3,124.114974
1.0,1,124.116965
-1.0,1,124.11885
1.0,2,124.125187
-1.0,1,124.126867
-1.0,2,124.133048
0.0,1,124.136677
1.0,1,124.139438
1.0,1,124.14218
-1.0,2,124.150846
0.0,1,124.153172
-1.0,1,124.155379
-1.0,2,124.162005
-1.0,2,124.164898
-1.0,1,124.169279
1.0,3,124.174589
-1.0,2,124.182935
1.0,2,124.18625
-1.0,2,124.192517
-1.0,1,124.194439
-1.0,2,124.200597
-1.0,2,124.204149
-1.0,2,124.216575
1.0,2,124.220502
-1.0,1,124.223134
-1.0,3,124.231673
-1.0,1,124.233673
-1.0,1,124.238488
-1.0,1,124.240243
0.0,1,124.242107
1.0,2,124.248045
1.0,1,124.249737
1.0,2,124.253075
1.0,1,124.25742
-1.0,2,124.260943
-1.0,1,124.262647
-1.0,2,124.268661
1.0,1,124.269926
-1.0,2,124.277262
-1.0,2,124.280938
1.0,1,124.282464
-1.0,1,124.287254
-1.0,2,124.290452
1.0,2,124.297451
1.0,1,124.299237
-1.0,1,124.301144
-1.0,1,124.302944
1.0,2,124.30967
1.0,1,124.312145
-1.0,3,124.327996
-1.0,1,124.330066
1.0,1,124.332026
-1.0,1,124.336411
1.0,2,124.339957
1.0,1,124.341661
-1.0,3,124.349558
-1.0,1,124.351497
-1.0,3,124.359662
-1.0,1,124.361602
0.0,2,124.368026
1.0,2,124.371605
-1.0,1,124.376122
-1.0,2,124.379544
1.0,1,124.381247
1.0,1,124.385852
1.0,3,124.390924
-1.0,2,124.397976
1.0,1,124.399871
-1.0,2,124.406032
1.0,2,124.409885
1.0,1,124.41178
-1.0,2,124.418139
1.0,1,124.419811
-1.0,1,124.427255
-1.0,2,124.434317
1.0,4,124.444283
1.0,2,124.448421
-1.0,2,124.454849
1.0,1,124.456512
1.0,3,124.465204
-1.0,2,124.468739
-1.0,2,124.475024
-1.0,1,124.477066
-1.0,3,124.485755
-1.0,1,124.487375
-1.0,1,124.489015
1.0,2,124.49485
-1.0,1,124.496422
1.0,2,124.502251
1.0,1,124.504157
-1.0,1,124.505877
1.0,1,124.507584
-1.0,2,124.513608
-1.0,3,124.521561
-1.0,2,124.524896
0.0,1,124.526747
-1.0,1,124.536976
-1.0,1,124.538857
-1.0,1,124.540678
-1.0,1,124.542439
-1.0,1,124.547537
-1.0,2,124.551329
1.0,1,124.553425
1.0,3,124.561171
0.0,3,124.569637
1.0,2,124.574193
-1.0,2,124.580835
1.0,1,124.582657
-1.0,1,124.584387
1.0,1,124.58907
-1.0,1,124.590533
1.0,1,124.592391
-1.0,2,124.59874
1.0,2,124.602657
1.0,2,124.609298
-1.0,2,124.612787
0.0,2,124.619344
-1.0,1,124.621078
-1.0,1,124.622686
0.0,2,124.628595
1.0,1,124.630547
-1.0,2,124.639423
-1.0,2,124.646474
1.0,2,124.651419
-1.0,2,124.658404
-1.0,4,124.668351
-1.0,1,124.670092
-1.0,1,124.671746
1.0,3,124.680082
-1.0,2,124.686541
-1.0,2,124.689535
-1.0,2,124.69631
1.0,2,124.699942
-1.0,1,124.701682
0.0,1,124.706307
0.0,4,124.716362
1.0,1,124.718369
-1.0,1,124.719925
-1.0,1,124.721581
1.0,1,124.726272
-1.0,1,124.728606
-1.0,1,124.730244
1.0,2,124.736493
1.0,1,124.738335
1.0,2,124.747046
-1.0,3,124.756691
-1.0,2,124.764003
-1.0,1,124.765873
1.0,1,124.767916
1.0,2,124.777638
0.0,3,124.783766
1.0,2,124.79055
1.0,4,124.801106
1.0,1,124.804348
1.0,1,124.807509
1.0,1,124.814201
1.0,1,124.816097
-1.0,3,124.825064
-1.0,2,124.828788
1.0,1,124.830498
-1.0,2,124.836562
1.0,1,124.838296
-1.0,2,124.850963
-1.0,2,124.854825
0.0,1,124.856794
-1.0,1,124.862648
1.0,2,124.866374
-1.0,1,124.86822
1.0,2,124.87498
1.0,1,124.876604
1.0,2,124.883223
0.0,1,124.884766
1.0,2,124.888257
0.0,1,124.893151
1.0,2,124.896487
-1.0,1,124.89819
0.0,1,124.913424
1.0,2,124.917313
1.0,3,124.92603
-1.0,1,124.927668
-1.0,2,124.933589
1.0,1,124.9353
-1.0,2,124.938484
1.0,2,124.944516
-1.0,1,124.946029
1.0,1,124.947847
1.0,2,124.961415
1.0,1,124.96356
-1.0,1,124.965573
-1.0,1,124.970403
-1.0,2,124.973941
-1.0,2,124.979701
-1.0,1,124.981678
-1.0,2,124.984913
1.0,1,124.98926
0.0,3,124.99422
1.0,1,124.998824
-1.0,1,125.000634
1.0,1,125.002945
0.0,1,125.004444
-1.0,2,125.010544
-1.0,2,125.01405
-1.0,2,125.020706
1.0,1,125.022709
1.0,1,125.024625
0.0,2,125.030725
-1.0,2,125.033978
-1.0,1,125.037861
-1.0,2,125.0415
-1.0,1,125.043204
-1.0,1,125.047691
1.0,2,125.051271
-1.0,1,125.052891
1.0,1,125.06323
-1.0,2,125.067073
-1.0,2,125.074554
-1.0,2,125.07988
-1.0,1,125.081719
0.0,1,125.086919
1.0,2,125.091057
1.0,1,125.092928
1.0,1,125.097646
1.0,2,125.101006
0.0,2,125.107506
-1.0,2,125.111137
-1.0,2,125.117351
1.0,2,125.121024
-1.0,2,125.136524
0.0,2,125.140426
-1.0,2,125.147973
-1.0,3,125.153102
0.0,2,125.160981
-1.0,1,125.168429
0.0,2,125.176181
1.0,1,125.178444
-1.0,1,125.180029
-1.0,2,125.187325
-1.0,1,125.189009
-1.0,2,125.192598
-1.0,1,125.19785
1.0,2,125.201821
1.0,2,125.208297
1.0,1,125.210178
-1.0,1,125.211902
-1.0,2,125.21836
-1.0,1,125.219621
-1.0,2,125.223257
-1.0,2,125.229975
-1.0,2,125.233601
-1.0,1,125.238747
-1.0,2,125.242594
0.0,3,125.251306
-1.0,1,125.252878
-1.0,2,125.260236
1.0,1,125.262145
1.0,3,125.280353
1.0,3,125.286661
0.0,2,125.293256
1.0,1,125.295073
1.0,1,125.296845
1.0,1,125.301387
-1.0,1,125.303071
1.0,1,125.304894
1.0,3,125.31332
1.0,1,125.314993
0.0,1,125.316598
-1.0,1,125.321577
1.0,1,125.323229
1.0,1,125.324769
0.0,1,125.326744
-1.0,1,125.331658
1.0,1,125.333152
1.0,2,125.336322
-1.0,1,125.340782
-1.0,2,125.344204
1.0,2,125.350951
-1.0,1,125.352198
-1.0,1,125.35454
1.0,1,125.356226
1.0,1,125.361038
-1.0,1,125.362782
-1.0,1,125.364636
-1.0,2,125.371635
-1.0,1,125.373308
-1.0,2,125.381927
-1.0,1,125.393007
1.0,1,125.395068
1.0,1,125.397034
-1.0,1,125.398894
-1.0,1,125.404219
1.0,3,125.409382
1.0,2,125.415999
1.0,1,125.41797
-1.0,1,125.419968
0.0,1,125.425058
-1.0,2,125.428349
1.0,1,125.430234
1.0,1,125.435136
-1.0,1,125.436836
0.0,2,125.440291
-1.0,1,125.445004
0.0,2,125.449172
-1.0,2,125.456077
-1.0,1,125.457996
1.0,1,125.459968
1.0,1,125.461626
1.0,2,125.468147
1.0,1,125.469853
1.0,1,125.471649
1.0,1,125.476421
-1.0,2,125.479927
1.0,1,125.486293
-1.0,1,125.491801
1.0,2,125.497111
-1.0,2,125.506735
1.0,1,125.508697
1.0,1,125.510381
1.0,1,125.512202
-1.0,2,125.519006
-1.0,2,125.52247
-1.0,1,125.527512
-1.0,1,125.529222
-1.0,1,125.531072
-1.0,3,125.539913
-1.0,1,125.541594
-1.0,1,125.543203
-1.0,1,125.548424
-1.0,3,125.55353
-1.0,2,125.559679
-1.0,1,125.561296
-1.0,1,125.563191
-1.0,3,125.571193
-1.0,2,125.577296
-1.0,2,125.580514
1.0,1,125.582276
-1.0,2,125.595698
1.0,1,125.597889
0.0,1,125.600151
1.0,1,125.60514
0.0,1,125.607038
1.0,1,125.608617
1.0,2,125.615144
-1.0,2,125.618487
1.0,2,125.627548
-1.0,1,125.629252
-1.0,1,125.630893
-1.0,1,125.632448
1.0,2,125.639654
-1.0,2,125.643829
-1.0,1,125.648595
1.0,3,125.654202
-1.0,1,125.659054
-1.0,1,125.660884
-1.0,1,125.662912
-1.0,2,125.669438
0.0,2,125.672673
-1.0,1,125.674704
-1.0,3,125.682681
-1.0,1,125.684235
-1.0,1,125.688732
0.0,1,125.690285
0.0,1,125.69693
0.0,1,125.699002
-1.0,1,125.704154
1.0,2,125.710085
1.0,1,125.713014
-1.0,1,125.718611
-1.0,1,125.720646
-1.0,2,125.724759
-1.0,1,125.729846
-1.0,1,125.73174
-1.0,1,125.733548
1.0,1,125.735206
0.0,1,125.74027
1.0,2,125.743858
1.0,1,125.745657
-1.0,1,125.750394
-1.0,3,125.755876
-1.0,2,125.763867
1.0,2,125.767503
1.0,1,125.772879
-1.0,2,125.776482
-1.0,1,125.778228
-1.0,1,125.782954
1.0,1,125.78492
0.0,2,125.788223
1.0,1,125.792877
-1.0,1,125.795029
-1.0,2,125.803262
-1.0,3,125.811984
-1.0,1,125.813708
1.0,3,125.82203
0.0,2,125.828651
1.0,2,125.831871
1.0,2,125.838343
-1.0,1,125.839993
-1.0,2,125.843432
1.0,1,125.848579
0.0,1,125.850223
-1.0,1,125.851804
-1.0,1,125.853492
1.0,1,125.858213
-1.0,2,125.861885
1.0,2,125.868511
-1.0,1,125.870737
-1.0,2,125.873544
-1.0,1,125.878757
-1.0,1,125.880525
1.0,1,125.88242
-1.0,1,125.884045
-1.0,1,125.889058
-1.0,2,125.892442
-1.0,2,125.898435
-1.0,1,125.900364
0.0,1,125.906574
-1.0,1,125.908686
-1.0,1,125.914603
-1.0,3,125.920044
-1.0,1,125.925035
1.0,1,125.926863
1.0,2,125.930375
0.0,2,125.936657
-1.0,3,125.945004
-1.0,2,125.948754
1.0,2,125.95538
1.0,1,125.957331
1.0,2,125.961433
-1.0,1,125.965908
-1.0,1,125.967595
1.0,1,125.969363
-1.0,3,125.977171
-1.0,1,125.978839
1.0,1,125.980487
1.0,3,125.988606
-1.0,1,125.990123
-1.0,1,125.995019
-1.0,1,125.996923
-1.0,3,126.004999
1.0,1,126.011745
-1.0,1,126.013523
1.0,1,126.015478
1.0,1,126.020673
-1.0,3,126.026127
-1.0,2,126.032646
1.0,1,126.034609
-1.0,1,126.036265
1.0,1,126.040943
1.0,1,126.042628
-1.0,2,126.04625
-1.0,1,126.050853
