#{"t_start": 1734366089.0450938, "env_id": "Blackjack-v1"}
r,l,t
1.0,4,197.523465
-1.0,1,197.528178
1.0,2,197.531419
1.0,1,197.532805
1.0,1,197.536885
-1.0,1,197.53856
1.0,2,197.541844
-1.0,2,197.548158
-1.0,1,197.549867
1.0,2,197.555806
-1.0,2,197.56394
-1.0,1,197.565584
-1.0,3,197.574888
0.0,1,197.576594
0.0,2,197.582622
1.0,2,197.586047
1.0,1,197.590625
1.0,2,197.594793
-1.0,1,197.597005
1.0,1,197.601882
1.0,1,197.603633
-1.0,1,197.605575
1.0,1,197.607155
1.0,3,197.61465
-1.0,2,197.620806
0.0,2,197.624818
-1.0,3,197.632715
1.0,3,197.64077
1.0,2,197.644255
0.0,1,197.646183
1.0,2,197.652932
-1.0,1,197.654561
-1.0,4,197.668972
1.0,2,197.676945
1.0,1,197.679389
0.0,2,197.682791
1.0,2,197.689228
-1.0,1,197.691154
-1.0,1,197.693022
-1.0,1,197.697881
0.0,1,197.699642
-1.0,1,197.701531
-1.0,1,197.703391
-1.0,1,197.707974
0.0,2,197.711279
-1.0,2,197.717326
1.0,2,197.720929
-1.0,2,197.727031
-1.0,1,197.729226
1.0,1,197.730936
1.0,1,197.732982
1.0,2,197.739093
-1.0,1,197.740828
-1.0,2,197.746736
-1.0,1,197.748808
1.0,2,197.752709
-1.0,1,197.75816
-1.0,1,197.759938
0.0,1,197.761891
0.0,1,197.763484
-1.0,2,197.776339
1.0,1,197.778672
-1.0,1,197.781111
1.0,1,197.785984
-1.0,1,197.787699
1.0,2,197.791029
-1.0,1,197.795588
1.0,1,197.797464
-1.0,2,197.801216
-1.0,2,197.807339
-1.0,1,197.808939
0.0,1,197.810572
0.0,2,197.816977
-1.0,2,197.820411
0.0,2,197.827141
0.0,2,197.830539
-1.0,2,197.836714
1.0,1,197.838292
-1.0,1,197.840558
-1.0,2,197.846349
0.0,1,197.847968
1.0,2,197.854172
1.0,1,197.855925
1.0,1,197.857177
-1.0,1,197.858865
-1.0,1,197.86342
-1.0,2,197.866764
-1.0,1,197.868886
-1.0,3,197.881352
-1.0,2,197.888243
0.0,2,197.891849
1.0,1,197.893863
1.0,2,197.900144
0.0,1,197.901749
0.0,1,197.90328
1.0,2,197.909461
1.0,2,197.913277
-1.0,1,197.917648
-1.0,2,197.921824
-1.0,1,197.923502
1.0,1,197.927816
1.0,2,197.931144
-1.0,2,197.937451
1.0,2,197.941208
-1.0,2,197.947005
-1.0,1,197.948613
-1.0,2,197.951835
-1.0,2,197.957965
-1.0,1,197.959651
0.0,1,197.961433
-1.0,1,197.965679
1.0,1,197.967127
0.0,1,197.968798
-1.0,2,197.975149
0.0,5,197.991281
-1.0,2,197.994465
1.0,1,197.999088
-1.0,1,198.001623
-1.0,3,198.009062
1.0,3,198.013851
0.0,1,198.019979
1.0,2,198.023686
1.0,1,198.025351
1.0,1,198.030093
-1.0,3,198.035137
1.0,2,198.041443
1.0,1,198.04319
1.0,1,198.045149
-1.0,1,198.049686
-1.0,1,198.051409
-1.0,1,198.053069
0.0,2,198.059362
-1.0,2,198.062581
-1.0,3,198.070449
-1.0,2,198.073807
-1.0,1,198.078782
-1.0,1,198.085959
0.0,1,198.087891
-1.0,1,198.089857
1.0,3,198.098217
-1.0,2,198.104382
-1.0,2,198.10793
1.0,2,198.114166
0.0,1,198.115916
-1.0,1,198.117811
-1.0,1,198.119699
-1.0,1,198.124109
1.0,2,198.127596
-1.0,1,198.129481
1.0,1,198.134149
1.0,1,198.13591
0.0,3,198.143483
0.0,2,198.14718
-1.0,1,198.148894
0.0,1,198.153322
1.0,1,198.154969
-1.0,2,198.158635
0.0,2,198.165051
-1.0,1,198.166882
-1.0,2,198.173277
-1.0,2,198.177111
-1.0,2,198.183174
0.0,2,198.192487
1.0,2,198.198738
0.0,2,198.202272
1.0,3,198.211014
1.0,3,198.218685
1.0,1,198.220495
-1.0,2,198.22383
1.0,1,198.22831
0.0,2,198.231497
-1.0,2,198.23776
1.0,2,198.241902
1.0,1,198.243633
-1.0,1,198.248248
0.0,1,198.250042
-1.0,3,198.258101
-1.0,2,198.261556
-1.0,1,198.263228
1.0,3,198.271267
1.0,2,198.277332
-1.0,1,198.279401
-1.0,1,198.28108
-1.0,2,198.287263
-1.0,1,198.288996
-1.0,2,198.297014
1.0,1,198.302208
-1.0,2,198.306291
-1.0,1,198.308079
0.0,1,198.3125
-1.0,2,198.316075
-1.0,1,198.318005
-1.0,1,198.322631
-1.0,1,198.324789
-1.0,1,198.326465
1.0,1,198.328311
1.0,1,198.332784
1.0,2,198.336376
-1.0,1,198.337542
1.0,1,198.342076
0.0,1,198.34394
-1.0,1,198.345644
-1.0,1,198.346906
0.0,1,198.351697
1.0,1,198.353455
0.0,2,198.35695
-1.0,1,198.3619
-1.0,1,198.36386
-1.0,1,198.365813
1.0,1,198.367353
1.0,1,198.372102
1.0,1,198.373738
1.0,2,198.37719
-1.0,1,198.382049
-1.0,1,198.383667
-1.0,1,198.385346
-1.0,1,198.387123
1.0,1,198.391654
1.0,1,198.393327
-1.0,1,198.395099
1.0,1,198.396744
1.0,1,198.405096
-1.0,1,198.406744
1.0,1,198.409001
1.0,2,198.415667
1.0,1,198.417482
-1.0,2,198.420945
-1.0,3,198.428609
1.0,3,198.436455
1.0,1,198.438489
-1.0,2,198.44495
-1.0,1,198.446557
1.0,1,198.448338
1.0,2,198.454064
1.0,2,198.457445
1.0,2,198.463413
-1.0,1,198.465029
-1.0,1,198.466637
0.0,1,198.468399
1.0,2,198.47472
1.0,1,198.476484
1.0,1,198.478746
-1.0,1,198.483306
-1.0,1,198.485177
1.0,3,198.492874
-1.0,2,198.496508
-1.0,2,198.509124
1.0,1,198.511461
1.0,1,198.513733
1.0,1,198.515974
1.0,2,198.522703
-1.0,1,198.524352
1.0,2,198.531161
-1.0,2,198.534979
1.0,1,198.536808
-1.0,3,198.544882
1.0,2,198.551233
1.0,1,198.553118
0.0,2,198.55664
1.0,1,198.561409
1.0,1,198.562588
-1.0,1,198.564996
1.0,1,198.566588
1.0,1,198.571589
-1.0,1,198.573112
-1.0,2,198.576584
-1.0,2,198.582938
1.0,2,198.58653
-1.0,2,198.593051
1.0,2,198.595995
1.0,3,198.604484
1.0,1,198.606021
-1.0,1,198.616871
1.0,2,198.621022
1.0,1,198.624263
1.0,3,198.635001
1.0,2,198.641541
1.0,1,198.643841
-1.0,1,198.646343
-1.0,1,198.648417
-1.0,1,198.653986
-1.0,1,198.656518
-1.0,1,198.658136
1.0,2,198.664615
1.0,2,198.668023
-1.0,1,198.66954
1.0,2,198.675738
1.0,1,198.677346
1.0,2,198.683965
1.0,1,198.685665
-1.0,2,198.688734
-1.0,1,198.693416
1.0,2,198.696902
-1.0,2,198.703444
1.0,3,198.708852
-1.0,1,198.716958
-1.0,1,198.718642
0.0,1,198.720703
-1.0,1,198.722672
-1.0,1,198.72772
-1.0,2,198.73104
-1.0,2,198.737927
0.0,1,198.739616
1.0,1,198.741422
-1.0,3,198.749757
-1.0,1,198.751755
-1.0,1,198.753461
1.0,2,198.75984
-1.0,1,198.761657
0.0,1,198.763671
-1.0,2,198.770746
-1.0,2,198.774118
1.0,1,198.778827
1.0,2,198.782525
-1.0,1,198.784177
0.0,1,198.788579
-1.0,2,198.791777
-1.0,2,198.798419
1.0,1,198.800154
1.0,2,198.803217
1.0,2,198.809163
-1.0,2,198.812827
1.0,3,198.82388
-1.0,1,198.825879
1.0,1,198.830865
1.0,3,198.835652
1.0,1,198.840449
-1.0,2,198.843745
0.0,3,198.852141
-1.0,1,198.853711
-1.0,1,198.855262
-1.0,1,198.859948
1.0,1,198.861612
1.0,3,198.869432
-1.0,1,198.871145
-1.0,1,198.873191
1.0,1,198.875096
0.0,1,198.879632
-1.0,1,198.881609
-1.0,1,198.883167
1.0,1,198.884758
-1.0,1,198.889349
1.0,1,198.891179
-1.0,2,198.895122
-1.0,1,198.899641
1.0,1,198.901339
0.0,2,198.904644
-1.0,1,198.909176
1.0,2,198.912788
1.0,2,198.918905
0.0,1,198.924109
-1.0,1,198.926102
-1.0,2,198.932753
-1.0,2,198.935884
0.0,1,198.937505
-1.0,1,198.942221
-1.0,3,198.947154
-1.0,2,198.953001
1.0,1,198.954541
1.0,1,198.95592
-1.0,3,198.963511
-1.0,2,198.969258
1.0,1,198.972017
-1.0,1,198.973775
0.0,1,198.975308
-1.0,2,198.981774
-1.0,1,198.983386
-1.0,1,198.985195
1.0,2,198.991459
-1.0,3,198.999199
-1.0,1,199.001055
-1.0,2,199.004627
-1.0,1,199.008817
-1.0,1,199.010322
1.0,1,199.011624
-1.0,1,199.013158
-1.0,1,199.017771
1.0,3,199.022734
-1.0,2,199.032337
-1.0,1,199.034293
0.0,3,199.042002
1.0,4,199.051207
1.0,2,199.054678
0.0,1,199.059317
1.0,2,199.06286
1.0,2,199.069273
1.0,2,199.072386
-1.0,1,199.074404
1.0,1,199.07891
-1.0,1,199.080673
-1.0,2,199.084225
-1.0,2,199.090582
-1.0,2,199.094144
1.0,1,199.098551
-1.0,2,199.102279
0.0,2,199.108698
1.0,2,199.111654
0.0,2,199.117817
1.0,2,199.121519
-1.0,1,199.123347
1.0,1,199.13153
-1.0,2,199.134515
-1.0,3,199.142906
-1.0,2,199.146419
-1.0,2,199.153428
-1.0,2,199.156758
1.0,1,199.161487
-1.0,1,199.163165
1.0,3,199.171614
-1.0,3,199.176465
-1.0,2,199.18303
-1.0,2,199.186556
-1.0,1,199.191456
-1.0,1,199.193208
1.0,1,199.194761
1.0,2,199.201367
1.0,2,199.20571
1.0,2,199.213905
1.0,3,199.219105
-1.0,2,199.226478
-1.0,1,199.228727
-1.0,1,199.23824
-1.0,1,199.243706
-1.0,2,199.247234
0.0,2,199.253996
-1.0,4,199.263413
-1.0,2,199.266661
-1.0,1,199.268467
-1.0,1,199.273232
1.0,1,199.274998
-1.0,2,199.278534
1.0,1,199.283963
-1.0,1,199.285795
-1.0,1,199.287597
0.0,1,199.289168
-1.0,1,199.293733
-1.0,2,199.297935
-1.0,2,199.303921
0.0,1,199.305527
-1.0,2,199.308731
-1.0,2,199.314879
1.0,1,199.316452
-1.0,2,199.322646
1.0,1,199.324524
-1.0,1,199.326471
0.0,1,199.327994
-1.0,1,199.332541
1.0,3,199.337617
1.0,2,199.349624
-1.0,1,199.35192
-1.0,1,199.353837
-1.0,4,199.363105
1.0,2,199.369783
1.0,3,199.378464
1.0,2,199.381847
1.0,1,199.383466
-1.0,3,199.391609
-1.0,3,199.399622
-1.0,2,199.403231
1.0,3,199.410927
1.0,1,199.412694
-1.0,2,199.419213
-1.0,1,199.42119
1.0,2,199.427767
1.0,2,199.431324
-1.0,1,199.432983
-1.0,2,199.43954
1.0,1,199.441208
-1.0,1,199.442761
1.0,1,199.452081
1.0,1,199.455438
-1.0,3,199.467111
-1.0,1,199.469735
1.0,1,199.472244
-1.0,1,199.475026
-1.0,2,199.481854
-1.0,2,199.485608
0.0,1,199.490154
1.0,2,199.493331
0.0,1,199.494604
-1.0,1,199.499466
1.0,1,199.501143
1.0,2,199.504864
-1.0,1,199.509661
0.0,1,199.511319
1.0,1,199.513211
0.0,1,199.514704
1.0,3,199.523079
-1.0,2,199.529454
1.0,3,199.535126
1.0,2,199.541646
1.0,1,199.544124
0.0,2,199.556538
0.0,2,199.560685
0.0,3,199.569334
-1.0,2,199.573009
-1.0,2,199.579641
-1.0,1,199.581133
1.0,2,199.587516
0.0,2,199.591147
1.0,2,199.597408
0.0,1,199.599353
1.0,1,199.600872
1.0,1,199.602743
-1.0,1,199.607421
-1.0,1,199.609107
-1.0,1,199.610598
1.0,3,199.618592
-1.0,1,199.620158
1.0,2,199.626476
1.0,1,199.628998
-1.0,1,199.630389
1.0,2,199.636255
1.0,2,199.639163
-1.0,1,199.640779
-1.0,1,199.645108
1.0,2,199.649136
-1.0,1,199.650931
1.0,1,199.658989
-1.0,1,199.660832
0.0,1,199.662863
1.0,1,199.665119
1.0,2,199.672532
-1.0,2,199.676134
1.0,1,199.680688
1.0,1,199.682352
-1.0,2,199.68557
-1.0,1,199.690195
-1.0,1,199.69194
0.0,2,199.695154
-1.0,1,199.699795
1.0,1,199.701032
-1.0,2,199.704629
-1.0,2,199.711566
-1.0,2,199.715674
1.0,1,199.720235
0.0,1,199.721668
-1.0,1,199.723366
0.0,2,199.729863
-1.0,1,199.731745
-1.0,2,199.734963
1.0,1,199.739844
-1.0,1,199.741251
-1.0,3,199.749095
-1.0,2,199.752906
-1.0,1,199.754828
-1.0,1,199.763372
-1.0,3,199.769784
-1.0,1,199.774629
1.0,1,199.776649
0.0,1,199.778336
1.0,2,199.784967
1.0,1,199.78698
1.0,2,199.791373
-1.0,3,199.799158
1.0,2,199.805426
1.0,2,199.809403
-1.0,2,199.816314
1.0,1,199.817967
-1.0,1,199.819798
-1.0,2,199.826369
-1.0,2,199.829696
-1.0,1,199.831365
1.0,3,199.839069
-1.0,1,199.840786
-1.0,1,199.845296
1.0,2,199.848708
0.0,1,199.850572
-1.0,1,199.854787
1.0,1,199.856519
1.0,1,199.858279
-1.0,2,199.868004
1.0,1,199.870046
1.0,1,199.872839
1.0,2,199.87965
-1.0,1,199.881635
1.0,2,199.885111
-1.0,2,199.891513
0.0,1,199.893314
1.0,2,199.899956
-1.0,1,199.901386
1.0,1,199.903084
-1.0,1,199.904859
-1.0,1,199.909266
-1.0,1,199.911142
-1.0,2,199.914676
1.0,1,199.919399
-1.0,1,199.921151
-1.0,2,199.925093
1.0,1,199.929682
-1.0,1,199.931502
-1.0,1,199.933222
-1.0,1,199.934718
-1.0,1,199.938576
1.0,1,199.940386
-1.0,1,199.942024
1.0,3,199.950026
1.0,1,199.951502
-1.0,2,199.957707
1.0,3,199.962609
-1.0,2,199.975646
-1.0,2,199.978896
1.0,1,199.983644
-1.0,2,199.987401
1.0,1,199.989034
1.0,1,199.993761
-1.0,3,199.999655
0.0,2,200.005736
0.0,2,200.009144
-1.0,1,200.01332
1.0,1,200.014934
-1.0,3,200.022679
1.0,2,200.026335
1.0,1,200.027872
1.0,1,200.033366
1.0,1,200.034979
1.0,3,200.04358
0.0,1,200.04539
1.0,2,200.049228
-1.0,1,200.05385
1.0,1,200.055588
1.0,2,200.059091
1.0,2,200.064983
1.0,2,200.068438
0.0,3,200.081211
1.0,1,200.083383
1.0,3,200.09193
-1.0,1,200.093897
-1.0,1,200.098606
1.0,2,200.102226
-1.0,4,200.112635
-1.0,2,200.119554
-1.0,1,200.121191
-1.0,1,200.122782
1.0,2,200.129334
-1.0,3,200.135104
1.0,3,200.143714
-1.0,1,200.145354
1.0,2,200.152134
-1.0,2,200.155569
1.0,3,200.163467
-1.0,1,200.165371
1.0,1,200.169824
-1.0,3,200.178535
1.0,2,200.184989
-1.0,1,200.186833
1.0,2,200.19301
1.0,2,200.197622
-1.0,1,200.199514
0.0,2,200.205826
-1.0,2,200.209151
1.0,1,200.213625
0.0,2,200.217021
-1.0,2,200.223974
0.0,1,200.225573
-1.0,1,200.227413
-1.0,2,200.233824
1.0,2,200.238026
1.0,1,200.240088
1.0,2,200.247174
1.0,1,200.249073
-1.0,2,200.25538
1.0,1,200.257368
1.0,2,200.260449
0.0,1,200.264987
1.0,3,200.270079
-1.0,3,200.282184
-1.0,2,200.289544
-1.0,2,200.293334
1.0,2,200.299946
-1.0,1,200.301747
1.0,1,200.303535
1.0,1,200.30538
-1.0,1,200.309798
1.0,1,200.311486
-1.0,3,200.318896
-1.0,2,200.321667
-1.0,1,200.323557
1.0,1,200.327725
-1.0,2,200.331009
-1.0,2,200.337126
-1.0,1,200.338799
-1.0,1,200.340598
-1.0,1,200.342216
1.0,1,200.346832
0.0,1,200.348547
-1.0,3,200.357418
1.0,1,200.3591
-1.0,2,200.362517
1.0,2,200.36846
-1.0,1,200.370354
-1.0,1,200.37231
1.0,2,200.378539
1.0,1,200.380441
1.0,2,200.393491
-1.0,1,200.395638
-1.0,1,200.397777
-1.0,1,200.39974
0.0,1,200.404738
1.0,2,200.408402
-1.0,1,200.41028
1.0,2,200.417187
-1.0,1,200.420282
-1.0,1,200.423198
1.0,2,200.429206
1.0,1,200.430779
0.0,1,200.432596
-1.0,2,200.439015
1.0,1,200.440758
-1.0,3,200.449279
-1.0,1,200.450996
-1.0,2,200.457272
1.0,1,200.459211
1.0,3,200.467101
-1.0,1,200.470375
1.0,1,200.473493
-1.0,1,200.476496
-1.0,2,200.482967
-1.0,2,200.491239
-1.0,1,200.49602
-1.0,1,200.498019
-1.0,2,200.502178
-1.0,1,200.506739
-1.0,1,200.508804
-1.0,1,200.510586
-1.0,1,200.512475
-1.0,1,200.517101
-1.0,1,200.518759
-1.0,1,200.520509
-1.0,2,200.526758
-1.0,2,200.530737
1.0,1,200.532517
1.0,2,200.538909
1.0,2,200.542185
1.0,1,200.546775
-1.0,1,200.548441
-1.0,2,200.552087
-1.0,1,200.556612
-1.0,1,200.55851
-1.0,2,200.561984
1.0,2,200.568127
-1.0,1,200.569762
1.0,2,200.576224
1.0,2,200.57968
0.0,2,200.585964
-1.0,1,200.587659
1.0,2,200.590818
1.0,3,200.605472
-1.0,2,200.61233
1.0,3,200.617311
1.0,1,200.621618
1.0,4,200.630915
1.0,2,200.634485
-1.0,1,200.636267
0.0,2,200.642526
-1.0,2,200.646277
-1.0,2,200.652417
-1.0,2,200.65601
1.0,2,200.662579
-1.0,2,200.665837
-1.0,1,200.669995
-1.0,2,200.673507
-1.0,2,200.679759
-1.0,1,200.681353
1.0,2,200.685032
-1.0,1,200.690559
1.0,1,200.692425
1.0,1,200.694189
0.0,1,200.695676
-1.0,1,200.705866
-1.0,3,200.71233
-1.0,2,200.719392
-1.0,1,200.721129
-1.0,1,200.722933
-1.0,2,200.729386
0.0,2,200.732916
1.0,1,200.737245
-1.0,2,200.740529
1.0,2,200.746927
-1.0,3,200.75207
1.0,1,200.756723
-1.0,1,200.758307
-1.0,1,200.759945
1.0,1,200.761736
1.0,1,200.76636
1.0,1,200.76785
-1.0,2,200.772066
-1.0,1,200.776342
1.0,2,200.779074
-1.0,1,200.780846
-1.0,2,200.786871
1.0,1,200.788451
-1.0,1,200.790266
-1.0,1,200.794667
1.0,1,200.79643
1.0,2,200.799705
-1.0,2,200.813021
1.0,1,200.815559
-1.0,1,200.817896
1.0,2,200.825281
-1.0,1,200.827153
-1.0,2,200.83361
1.0,1,200.835356
-1.0,1,200.836967
-1.0,1,200.83866
1.0,1,200.84319
1.0,1,200.845089
0.0,1,200.8467
1.0,1,200.84839
-1.0,1,200.853214
0.0,2,200.857436
-1.0,2,200.863414
-1.0,1,200.865186
1.0,2,200.868444
1.0,1,200.872696
1.0,1,200.87446
1.0,1,200.876108
-1.0,1,200.877805
0.0,2,200.883938
-1.0,2,200.887417
-1.0,2,200.893823
1.0,1,200.895358
1.0,2,200.901575
1.0,2,200.904701
1.0,2,200.916062
-1.0,1,200.918167
0.0,3,200.928627
1.0,3,200.93372
-1.0,1,200.938374
-1.0,1,200.940523
1.0,1,200.942188
-1.0,1,200.943934
0.0,2,200.951699
1.0,2,200.955388
0.0,3,200.96343
-1.0,1,200.965168
-1.0,1,200.969506
-1.0,1,200.97067
-1.0,4,200.980208
1.0,1,200.981751
-1.0,2,200.987721
0.0,2,200.991011
-1.0,2,200.997677
1.0,1,200.999443
1.0,3,201.007389
1.0,1,201.008921
1.0,2,201.012745
-1.0,1,201.021662
1.0,2,201.025585
-1.0,1,201.02768
1.0,1,201.032385
-1.0,2,201.035842
0.0,2,201.042208
-1.0,1,201.044195
0.0,2,201.047755
-1.0,1,201.051921
-1.0,1,201.05362
1.0,1,201.055385
1.0,1,201.056991
1.0,1,201.061859
0.0,2,201.065398
1.0,1,201.067106
-1.0,2,201.072906
1.0,1,201.074549
1.0,3,201.083026
0.0,1,201.086013
1.0,1,201.088037
0.0,2,201.094217
1.0,2,201.098117
1.0,2,201.103858
-1.0,2,201.107409
1.0,1,201.112331
1.0,1,201.114085
-1.0,1,201.115803
-1.0,2,201.127552
-1.0,1,201.129817
-1.0,3,201.138149
-1.0,2,201.141699
-1.0,1,201.143317
1.0,1,201.148002
1.0,2,201.151048
-1.0,1,201.152704
1.0,2,201.159362
1.0,1,201.16116
1.0,1,201.16414
-1.0,1,201.169861
-1.0,1,201.171615
1.0,1,201.17326
0.0,1,201.174816
1.0,1,201.181707
0.0,3,201.187282
-1.0,1,201.192174
0.0,1,201.193785
1.0,2,201.197202
1.0,1,201.201768
-1.0,1,201.203583
-1.0,2,201.206982
1.0,1,201.211929
-1.0,1,201.213129
1.0,2,201.216742
-1.0,1,201.22137
-1.0,1,201.226576
-1.0,1,201.228481
-1.0,1,201.230232
-1.0,1,201.235445
-1.0,2,201.239065
1.0,1,201.240898
-1.0,1,201.245605
1.0,2,201.248866
-1.0,1,201.250602
1.0,3,201.258736
1.0,2,201.266484
1.0,1,201.268852
-1.0,1,201.270743
-1.0,1,201.272564
-1.0,1,201.276942
-1.0,2,201.280316
-1.0,1,201.282143
-1.0,1,201.286362
-1.0,3,201.291579
1.0,2,201.297852
0.0,2,201.301128
1.0,1,201.305564
-1.0,2,201.309196
1.0,2,201.315519
1.0,1,201.317026
-1.0,1,201.318519
-1.0,2,201.324476
-1.0,2,201.331468
-1.0,2,201.338164
1.0,1,201.340072
0.0,2,201.343526
-1.0,1,201.348606
0.0,1,201.350157
-1.0,3,201.358382
-1.0,1,201.360403
1.0,1,201.362243
1.0,1,201.363872
-1.0,1,201.368623
1.0,5,201.379828
-1.0,2,201.382693
-1.0,1,201.387647
1.0,2,201.391259
-1.0,1,201.393221
1.0,2,201.399857
1.0,2,201.402966
-1.0,2,201.409403
1.0,1,201.411176
-1.0,1,201.41277
1.0,1,201.417657
0.0,2,201.421275
1.0,1,201.423483
1.0,1,201.428051
-1.0,1,201.429908
-1.0,1,201.436457
-1.0,2,201.444592
0.0,1,201.446447
1.0,2,201.450093
-1.0,2,201.456384
-1.0,1,201.458273
1.0,2,201.46427
1.0,2,201.467752
-1.0,1,201.469418
-1.0,1,201.473875
1.0,1,201.475538
1.0,1,201.477217
-1.0,1,201.479006
-1.0,2,201.485409
-1.0,3,201.493627
-1.0,2,201.497024
0.0,1,201.498862
-1.0,1,201.503346
1.0,3,201.509977
1.0,3,201.518195
1.0,1,201.519754
-1.0,2,201.525368
1.0,2,201.5288
1.0,3,201.541369
1.0,1,201.543475
-1.0,1,201.548447
-1.0,2,201.551877
1.0,1,201.553511
-1.0,4,201.563358
1.0,2,201.56897
1.0,1,201.570735
-1.0,1,201.572374
-1.0,2,201.579012
-1.0,1,201.580755
0.0,1,201.582484
-1.0,1,201.587299
-1.0,1,201.590066
1.0,2,201.594511
-1.0,3,201.603173
-1.0,1,201.604899
-1.0,1,201.60971
1.0,2,201.613348
-1.0,1,201.61521
0.0,2,201.622008
-1.0,2,201.625431
1.0,2,201.631431
-1.0,1,201.633078
1.0,2,201.639817
-1.0,2,201.647388
1.0,1,201.649271
1.0,2,201.656194
0.0,1,201.658113
1.0,2,201.664434
-1.0,1,201.665956
-1.0,2,201.668991
1.0,2,201.675623
0.0,3,201.686282
0.0,1,201.688079
1.0,1,201.689557
-1.0,2,201.696155
-1.0,1,201.698148
0.0,2,201.701669
-1.0,3,201.713673
-1.0,1,201.715628
1.0,3,201.723282
-1.0,1,201.725013
1.0,1,201.729585
1.0,1,201.73117
1.0,2,201.73466
1.0,2,201.740239
-1.0,1,201.742205
-1.0,2,201.752991
-1.0,2,201.75699
-1.0,1,201.75961
-1.0,2,201.76625
1.0,1,201.767979
1.0,2,201.774343
-1.0,2,201.777604
-1.0,3,201.785584
1.0,2,201.788995
0.0,2,201.795393
-1.0,4,201.805217
1.0,1,201.807046
-1.0,1,201.808671
-1.0,3,201.816621
0.0,1,201.818266
1.0,3,201.828061
-1.0,2,201.834776
1.0,1,201.836368
0.0,1,201.838706
1.0,3,201.855867
0.0,1,201.85798
1.0,2,201.865957
1.0,2,201.869528
-1.0,2,201.875949
0.0,2,201.879657
-1.0,1,201.88127
0.0,2,201.887616
1.0,1,201.889256
-1.0,2,201.89531
1.0,1,201.897094
1.0,2,201.900398
1.0,1,201.904954
1.0,2,201.908585
1.0,1,201.910323
-1.0,1,201.914547
1.0,2,201.917921
1.0,1,201.919167
1.0,1,201.923669
-1.0,1,201.925919
0.0,2,201.929493
0.0,2,201.935802
-1.0,1,201.937684
1.0,2,201.943898
-1.0,1,201.946019
-1.0,5,201.966023
0.0,1,201.968239
1.0,3,201.976785
-1.0,3,201.98491
1.0,1,201.986728
-1.0,2,201.992928
1.0,3,201.998161
-1.0,2,202.004234
-1.0,1,202.005736
1.0,2,202.01308
-1.0,1,202.014942
1.0,2,202.018494
-1.0,2,202.024477
1.0,2,202.027854
0.0,2,202.034007
1.0,1,202.035867
1.0,2,202.041767
-1.0,1,202.043288
-1.0,1,202.045713
1.0,2,202.05529
1.0,1,202.056683
1.0,1,202.058234
1.0,2,202.067693
0.0,2,202.071404
-1.0,2,202.077429
-1.0,2,202.080931
0.0,1,202.0826
1.0,1,202.08744
-1.0,1,202.089236
1.0,2,202.093195
1.0,2,202.099503
-1.0,1,202.101129
1.0,2,202.107548
1.0,1,202.109227
-1.0,2,202.112839
-1.0,1,202.117654
1.0,1,202.119165
-1.0,2,202.122855
-1.0,2,202.128529
-1.0,2,202.131772
0.0,2,202.13817
-1.0,1,202.139831
0.0,1,202.14153
-1.0,3,202.14926
-1.0,1,202.150837
1.0,1,202.155416
-1.0,1,202.15708
-1.0,2,202.160469
-1.0,1,202.169251
1.0,2,202.173548
1.0,1,202.175255
1.0,3,202.183371
1.0,2,202.189161
1.0,1,202.19108
-1.0,1,202.192361
1.0,1,202.194073
1.0,2,202.200665
0.0,4,202.210433
1.0,1,202.212054
1.0,2,202.218382
-1.0,1,202.219966
-1.0,1,202.221911
-1.0,1,202.22357
-1.0,1,202.228244
-1.0,1,202.230011
1.0,1,202.231817
-1.0,1,202.233396
-1.0,1,202.238034
-1.0,1,202.239632
0.0,1,202.241178
-1.0,1,202.242732
1.0,2,202.249822
-1.0,1,202.250991
-1.0,3,202.258914
1.0,1,202.260627
-1.0,2,202.266979
1.0,1,202.273024
1.0,1,202.275176
-1.0,2,202.281838
0.0,3,202.287215
-1.0,1,202.2912
-1.0,2,202.294593
-1.0,1,202.29638
-1.0,2,202.30272
-1.0,1,202.304656
1.0,1,202.306163
-1.0,3,202.314195
-1.0,1,202.315811
1.0,1,202.320178
-1.0,1,202.321984
1.0,2,202.325153
-1.0,3,202.333068
-1.0,2,202.339021
0.0,1,202.340801
1.0,2,202.343888
1.0,2,202.349846
0.0,1,202.351539
-1.0,1,202.353191
1.0,2,202.359407
-1.0,2,202.362797
1.0,2,202.369547
-1.0,2,202.377026
1.0,4,202.387866
-1.0,1,202.392632
-1.0,2,202.396183
1.0,2,202.40221
1.0,1,202.403831
1.0,3,202.411886
0.0,1,202.413474
1.0,1,202.415146
-1.0,3,202.423561
1.0,1,202.425462
-1.0,1,202.42698
1.0,1,202.432007
1.0,2,202.435462
-1.0,1,202.437278
1.0,1,202.442145
-1.0,1,202.443963
-1.0,1,202.445561
-1.0,2,202.451956
-1.0,2,202.455182
1.0,1,202.456994
1.0,2,202.46356
-1.0,1,202.465639
0.0,2,202.471708
1.0,1,202.473438
1.0,3,202.485936
0.0,1,202.487733
-1.0,2,202.491642
-1.0,2,202.49752
1.0,1,202.49908
-1.0,2,202.505263
-1.0,2,202.508145
-1.0,2,202.514379
-1.0,1,202.516065
-1.0,3,202.523935
-1.0,2,202.527797
-1.0,1,202.529562
-1.0,1,202.534269
-1.0,1,202.535885
-1.0,3,202.543502
-1.0,1,202.545166
0.0,2,202.548573
-1.0,2,202.554739
0.0,1,202.556462
